match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2259929,2023-01-01-08-00,Canberra ITF,wta,Qualification - 1. round,hard,1,0,-1,1.82,5,0,1.83,8,Ashlyn Krueger,USA,-,-,18,183,178,34,22,23,16,63,49,46,35,0.0,1577,Robin Montgomery,USA,-,-,18,219,204,36,16,23,11,60,34,43,23,0.0,1636,2,False
2259773,2023-01-01-08-00,Auckland,wta,Qualification - round of 16,hard,2,0,0.89,1.94,6,1,1.89,8,Varvara Gracheva,Russia,178,-,22,100,59,1,0,1,0,208,136,46,43,1.55,1578,Viktoria Kuzmova,Slovakia,180,61,24,134,43,1,0,1,0,334,181,173,76,1.59,1616,2,False
2259771,2023-01-01-08-00,Auckland,wta,Qualification - round of 16,hard,1,3,0.76,1.76,6,3,2.1,6,Ysaline Bonaventure,Belgium,178,70,28,95,94,1,0,1,0,397,263,94,77,1.73,1634,Arantxa Rus,Netherlands,180,65,32,116,61,1,0,1,0,639,391,145,124,1.46,1575,1,False
2259475,2023-01-01-08-00,United Cup,wta,-,hard,2,0,0.15,6.18,6,2,1.15,7,Laura Siegemund,Germany,168,62,34,177,27,27,15,3,5,605,376,110,108,0.0,1686,Petra Kvitova,Czech Republic,183,70,32,16,2,1,0,1,0,637,282,279,143,2.43,1846,2,False
2259767,2023-01-01-08-30,Adelaide,wta,Qualification - round of 16,hard,2,0,1.76,1.47,6,0,2.76,7,Anastasia Potapova,Russia,175,57,21,43,42,1,0,1,0,161,112,73,58,1.69,1738,Linda Noskova,Czech Republic,179,64,18,102,87,1,0,1,0,110,48,24,12,2.28,1629,2,False
2259411,2023-01-01-09-00,United Cup,atp,-,hard,2,1,0.14,6.54,4,3,1.14,5,Thiago Monteiro,Brazil,183,78,28,71,61,0,1,0,1,442,326,74,70,0.0,1677,Casper Ruud,Norway,183,77,24,3,2,53,24,19,9,325,185,73,49,0.0,1968,2,False
2259863,2023-01-01-11-00,Auckland,wta,Qualification - round of 16,hard,1,1,-1,2.52,7,0,1.54,4,Katie Volynets,USA,-,-,21,114,109,1,0,1,0,132,92,72,52,1.84,1512,Eugenie Bouchard,Canada,178,61,28,326,5,1,0,1,0,312,229,154,129,2.09,1617,2,False
2259943,2023-01-01-08-00,Canberra ITF,wta,Qualification - 1. round,hard,1,0,-1,1.7,7,1,1.98,6,Alexandra Eala,Philippines,-,-,17,214,214,45,20,30,13,67,37,41,21,0.0,1541,Marcela Zacarias,Mexico,-,-,28,207,159,44,29,21,14,399,202,285,122,0.0,1481,2,False
2259779,2023-01-01-08-40,Adelaide,atp,Qualification - quarterfinal,hard,2,0,-1,1.62,7,0,2.36,4,Yibing Wu,China,183,80,23,116,113,1,0,1,0,100,51,62,36,1.92,1768,Alexei Popyrin,Australia,196,78,23,120,59,1,0,1,0,212,175,104,86,1.71,1553,1,False
2259921,2023-01-01-10-00,Canberra ITF,wta,Qualification - 1. round,hard,1,0,-1,1.35,3,0,2.87,5,Sara Bejlek,Czech Republic,-,-,16,181,174,35,17,7,5,61,35,7,5,0.0,1594,Eva Vedder,Netherlands,-,-,23,223,223,52,25,15,6,168,106,64,42,0.0,1400,2,False
