match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2244749,2022-11-20-19-40,Valencia 2 ITF,wta,Qualification - 1. round,clay,1,0,0.13,1.13,5,0,4.83,4,Ines Murta,Portugal,-,-,25,812,546,19,17,12,9,177,180,77,64,-2.32,-,Judith Perello Saavedra,Spain,-,-,20,1216,1216,16,22,8,11,36,49,19,26,-10.97,-,1,False
2244267,2022-11-20-19-40,Ortisei ITF,wta,Qualification - 1. round,indoors,2,1,-1,1.05,6,0,7.61,3,Navarro Oliva Maria,Mexico,-,-,26,852,852,29,26,3,3,50,52,3,3,-6.51,-,Caterina Odorizzi,Italy,-,-,20,1379,1379,5,18,0,1,6,31,0,6,-12.85,-,1,False
2244327,2022-11-20-20-45,Valencia 2 ITF,wta,Qualification - 1. round,clay,2,0,0.04,8.16,4,0,1.04,5,Lucia Llinares Domingo,Spain,-,-,19,1003,1002,20,23,7,9,37,38,14,14,-0.04,-,Chi Scholl Chi,USA,-,-,30,383,164,40,29,29,21,441,353,289,215,-5.76,-,2,False
2244325,2022-11-20-20-45,Valencia 2 ITF,wta,Qualification - 1. round,clay,2,1,-1,1.05,5,0,7.53,4,Marie Benoit,Belgium,-,-,27,279,228,42,29,30,21,396,274,278,192,-10.85,-,Claudia Hoste Ferrer,Spain,-,-,24,616,502,25,20,22,15,172,153,141,116,4.99,-,1,False
2244281,2022-11-20-20-50,Petange 2 ITF,wta,Qualification - 1. round,indoors,2,0,1.01,1.69,2,0,2.01,0,Aurore Felsenhart,Belgium,-,-,25,-,-,0,1,0,0,4,17,0,0,0.0,-,Laura Palumbo,Luxembourg,-,-,15,-,-,0,1,0,0,0,1,0,0,0.0,-,2,False
2244355,2022-11-20-20-55,Valencie challenger,atp,Qualification - 1. round,clay,1,1,-1,1.38,7,0,2.84,2,Javier Barranco Cosano,Spain,175,72,24,305,247,42,20,41,19,287,176,265,155,-5.86,1376,Jose Gutierrez Oscar,Brazil,170,67,29,397,363,51,34,34,26,401,266,357,226,-3.47,-,2,False
2244333,2022-11-20-21-05,Valencia 2 ITF,wta,Qualification - 1. round,clay,1,0,-1,1.85,7,0,1.81,6,Angelica Moratelli,Italy,-,-,28,343,318,45,26,33,24,343,270,219,176,-0.65,-,Gonzalez Encinas Marta,Spain,-,-,24,609,609,36,19,21,9,91,54,47,27,4.23,-,2,False
2244335,2022-11-20-21-15,Valencia 2 ITF,wta,Qualification - 1. round,clay,2,0,-1,2.32,6,0,1.52,3,Chantal Sauvant,Germany,-,-,20,555,555,55,21,46,17,109,87,90,70,9.52,-,Andreea Prisacariu,Romania,-,-,22,407,304,29,25,24,16,167,113,145,87,-9.97,1256,1,False
2244345,2022-11-20-21-20,Valencie challenger,atp,Qualification - 1. round,clay,1,0,-1,2.76,5,0,1.4,8,Moez Echargui,Tunisia,180,75,29,368,340,40,27,33,23,234,173,89,79,-0.55,-,Alejandro Moro Canas,Spain,-,-,21,367,297,43,16,18,7,105,57,50,40,13.0,-,2,False
2244371,2022-11-20-21-35,Andria challenger,atp,Qualification - 1. round,indoors,1,0,0.11,1.11,5,0,5.91,6,Arthur Fils,France,-,-,18,246,246,41,27,18,11,75,55,19,19,3.8,1480,Mirko Martinez,Switzerland,175,70,24,569,557,44,25,0,0,172,152,19,22,-1.43,-,1,False
